,# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,label
207,51750,39.67,0.47,6.0,2.0,13.0,0.82,lying
208,52000,39.67,0.47,5.5,2.5,13.67,0.94,lying
209,52250,39.67,0.47,4.33,1.25,14.0,0.82,lying
210,52500,39.5,0.5,5.5,0.5,13.25,1.09,lying
211,52750,39.5,0.5,5.33,0.94,14.25,1.3,lying
212,53000,39.5,0.5,3.25,0.83,14.75,1.09,lying
213,53250,39.5,0.5,1.0,0.0,14.0,1.0,lying
214,53500,39.5,0.5,4.67,2.05,13.0,0.82,lying
215,53750,40.0,0.82,6.25,0.83,13.33,0.94,lying
216,54000,39.67,0.47,2.33,1.25,14.67,0.94,lying
217,54250,39.5,0.5,3.75,1.48,14.75,0.83,lying
218,54500,39.33,0.47,6.67,0.47,13.25,1.3,lying
219,54750,39.67,0.47,7.67,0.47,14.67,0.47,lying
220,55000,39.67,0.47,6.75,0.43,15.0,0.0,lying
221,55250,39.67,0.47,6.25,0.43,15.0,0.82,lying
222,55500,39.5,0.5,5.75,0.43,15.0,0.71,lying
223,55750,39.67,0.47,4.33,0.94,14.33,0.94,lying
224,56000,40.0,0.82,4.0,0.0,13.0,0.82,lying
225,56250,39.5,0.5,3.33,0.94,12.33,0.47,lying
226,56500,39.75,0.83,3.0,0.0,12.0,0.0,lying
227,56750,40.0,0.0,2.0,0.82,12.5,0.5,lying
228,57000,39.5,0.5,1.75,0.43,12.0,0.0,lying
229,57250,39.67,0.94,2.0,1.0,12.0,0.0,lying
230,57500,39.5,0.5,2.0,0.82,11.75,0.43,lying
231,57750,40.25,0.83,2.5,0.5,11.75,0.43,lying
232,58000,39.5,0.5,2.0,0.0,12.0,0.0,lying
233,58250,40.67,0.47,2.0,0.71,12.33,0.47,lying
234,58500,39.75,0.83,2.75,0.43,12.25,0.43,lying
235,58750,39.75,0.83,3.0,0.0,12.0,0.0,lying
236,59000,39.75,0.43,3.25,0.43,12.0,0.0,lying
237,59250,39.75,0.83,3.5,0.5,11.5,0.5,lying
238,59500,40.0,0.82,4.75,0.43,12.0,0.82,lying
239,59750,39.67,0.47,4.33,0.47,12.0,0.0,lying
240,60000,39.67,0.47,4.0,0.0,12.0,0.82,lying
241,60250,39.75,0.43,3.67,0.47,12.0,0.0,lying
242,60500,39.5,0.5,3.67,0.47,12.0,0.0,lying
243,60750,39.67,0.47,3.5,0.5,12.33,0.47,lying
244,61000,40.0,0.0,3.0,0.0,12.33,0.47,lying
245,61250,40.33,0.94,3.33,0.47,12.5,0.5,lying
246,61500,40.25,0.83,4.5,0.5,12.5,0.5,lying
247,61750,39.67,0.47,4.75,0.43,12.0,0.0,lying
248,62000,40.0,1.0,5.25,0.43,12.25,0.43,lying
249,62250,40.5,0.5,5.0,0.0,13.5,0.5,lying
250,62500,40.0,0.82,5.0,0.0,12.0,0.0,lying
251,62750,40.0,0.0,4.0,0.0,12.5,0.87,lying
252,63000,40.33,0.47,3.33,0.47,12.33,0.47,lying
253,63250,40.0,1.0,2.75,0.43,12.5,0.87,lying
254,63500,39.5,0.5,2.25,0.83,12.0,0.0,lying
255,63750,39.75,0.83,2.25,0.43,12.25,0.43,lying
256,64000,40.0,0.0,2.0,0.0,13.0,0.0,lying
257,64250,40.0,0.0,2.0,0.82,13.0,0.0,lying
258,64500,40.0,0.82,2.25,0.43,12.33,0.47,lying
259,64750,39.33,0.47,2.0,0.0,12.0,0.0,lying
260,65000,39.67,0.47,2.0,0.0,12.33,0.47,lying
261,65250,39.75,0.43,2.0,0.0,12.0,0.0,lying
262,65500,40.0,0.82,1.75,0.43,12.0,0.0,lying
263,65750,40.0,0.82,2.0,0.71,12.0,0.0,lying
264,66000,40.0,0.82,2.0,0.71,13.67,1.25,lying
265,66250,39.75,0.83,4.67,1.25,12.33,0.47,lying
266,66500,40.0,0.0,3.0,1.41,15.0,0.0,lying
267,66750,39.5,0.5,5.75,1.09,13.75,1.3,lying
268,67000,39.5,0.5,6.5,0.5,13.25,1.3,lying
269,67250,39.4,0.49,5.0,0.0,14.6,0.8,lying
270,67500,40.0,0.0,4.5,1.66,15.0,0.0,lying
271,67750,39.5,0.5,5.0,1.41,14.75,0.43,lying
272,68000,39.33,0.47,3.0,0.0,14.0,0.71,lying
273,68250,39.5,0.5,5.33,0.94,13.75,1.3,lying
274,68500,39.5,0.5,7.75,0.43,13.5,1.12,lying
275,68750,40.0,0.0,6.0,0.0,13.5,1.5,lying
276,69000,39.5,0.5,6.0,0.71,11.75,1.09,lying
277,69250,39.67,0.47,7.25,0.83,13.67,0.94,lying
278,69500,39.5,0.5,7.33,1.25,13.0,0.82,lying
279,69750,39.33,0.47,7.5,0.5,12.75,0.83,lying
280,70000,39.5,0.5,8.0,0.0,12.33,0.47,lying
281,70250,39.5,0.5,4.0,0.0,12.67,0.94,lying
282,70500,40.0,0.0,5.25,1.48,14.0,0.0,lying
283,70750,40.0,0.82,6.33,0.47,14.5,0.5,lying
284,71000,39.5,0.5,5.67,0.47,14.0,0.82,lying
285,71250,39.5,0.5,5.0,0.82,12.75,0.83,lying
286,71500,40.0,0.0,6.75,1.79,13.5,0.5,lying
287,71750,39.5,0.5,5.0,1.0,12.5,0.87,lying
288,72000,39.67,0.47,4.67,0.47,12.67,0.94,lying
289,72250,39.67,0.47,5.0,1.0,15.0,0.0,lying
290,72500,39.5,0.5,5.33,0.94,13.25,1.09,lying
291,72750,39.5,0.5,5.33,0.94,13.5,1.5,lying
292,73000,39.67,0.47,2.25,0.83,11.67,0.47,lying
293,73250,39.33,0.47,5.0,1.0,11.5,1.5,lying
294,73500,39.5,0.5,3.67,2.05,13.75,1.3,lying
295,73750,39.5,0.5,7.75,1.09,12.75,1.92,lying
296,74000,40.0,0.71,3.33,1.89,14.5,0.87,lying
297,74250,39.5,0.5,8.0,1.0,14.75,1.09,lying
298,74500,39.67,0.47,7.33,3.68,10.33,2.05,lying
299,74750,39.67,0.47,3.25,2.28,12.67,0.47,lying
300,75000,39.75,0.83,6.75,2.59,12.0,1.41,lying
301,75250,39.5,0.5,9.25,1.92,11.25,1.92,lying
302,75500,39.5,0.5,6.0,2.45,11.0,1.22,lying
303,75750,39.75,0.83,6.5,2.5,11.33,0.94,lying
304,76000,39.5,0.5,6.67,4.03,11.75,0.43,lying
305,76250,39.67,0.47,9.0,0.0,13.0,1.41,lying
306,76500,39.5,0.5,6.75,1.48,13.25,0.83,lying
307,76750,39.33,0.47,7.67,0.47,12.75,0.83,lying
308,77000,39.67,0.47,7.25,2.05,12.0,0.0,lying
309,77250,39.5,0.5,7.0,0.82,11.33,0.94,lying
310,77500,39.5,0.5,8.75,1.3,11.25,0.43,lying
311,77750,39.5,0.5,9.0,0.0,9.5,0.87,lying
312,78000,39.5,0.5,8.75,0.43,9.75,0.83,lying
313,78250,39.5,0.5,9.0,0.0,10.25,1.3,lying
314,78500,40.0,0.0,9.0,0.0,11.0,0.0,lying
315,78750,39.5,0.5,8.0,1.22,11.5,0.5,lying
316,79000,39.5,0.5,8.25,0.83,11.5,0.87,lying
317,79250,39.67,0.47,7.75,1.09,12.0,0.0,lying
318,79500,39.5,0.5,7.67,1.25,11.75,0.43,lying
319,79750,39.33,0.47,8.67,0.47,11.75,0.43,lying
320,80000,39.5,0.5,8.75,0.43,10.75,0.83,lying
321,80250,39.5,0.5,9.0,0.0,10.75,0.43,lying
322,80500,39.5,0.5,9.0,0.0,11.5,0.5,lying
323,80750,39.5,0.5,9.0,0.71,11.25,0.83,lying
324,81000,39.5,0.5,9.0,0.0,11.75,1.09,lying
325,81250,39.5,0.5,8.5,0.5,12.0,0.0,lying
326,81500,39.5,0.5,8.0,2.12,10.75,1.09,lying
327,81750,39.67,0.47,9.5,1.12,11.33,0.47,lying
328,82000,39.5,0.5,8.75,0.43,11.5,0.87,lying
329,82250,39.67,0.47,8.25,0.83,12.0,0.0,lying
330,82500,39.5,0.5,9.25,0.43,11.5,0.87,lying
331,82750,39.33,0.47,12.0,0.0,11.0,0.71,lying
332,83000,39.5,0.5,9.5,0.87,11.0,1.87,lying
333,83250,39.67,0.47,9.5,1.66,12.67,0.94,lying
334,83500,39.5,0.5,11.25,0.43,11.75,0.43,lying
335,83750,39.67,0.47,9.0,1.87,12.0,0.0,lying
336,84000,39.5,0.5,5.5,0.5,12.0,0.0,lying
337,84250,39.5,0.5,4.0,0.0,12.0,0.0,lying
338,84500,39.5,0.5,3.75,0.43,12.25,0.43,lying
339,84750,39.5,0.5,3.67,0.47,12.0,0.0,lying
340,85000,39.5,0.5,3.67,0.47,12.33,0.47,lying
341,85250,39.5,0.5,3.25,0.43,12.0,0.0,lying
342,85500,39.67,0.47,4.75,0.43,12.0,0.0,lying
343,85750,39.67,0.47,4.0,0.71,12.0,0.0,lying
344,86000,39.67,0.47,3.75,0.43,12.0,0.0,lying
345,86250,39.5,0.5,4.0,0.82,12.0,0.0,lying
346,86500,39.5,0.5,4.0,0.0,12.0,0.0,lying
347,86750,39.5,0.5,3.75,0.43,12.0,0.0,lying
348,87000,39.67,0.47,2.75,0.43,12.33,0.47,lying
349,87250,39.5,0.5,2.25,0.43,12.0,0.0,lying
350,87500,39.5,0.5,3.0,0.0,11.75,0.43,lying
351,87750,39.5,0.5,1.75,0.43,12.0,0.0,lying
352,88000,39.5,0.5,2.33,0.47,12.0,0.0,lying
353,88250,39.5,0.5,2.5,0.87,12.0,0.0,lying
354,88500,39.5,0.5,2.5,0.5,12.0,0.0,lying
355,88750,39.6,0.49,3.8,0.4,12.0,0.71,lying
356,89000,39.5,0.5,4.25,1.3,12.0,0.0,lying
357,89250,39.5,0.5,6.0,0.71,12.0,0.0,lying
358,89500,39.33,0.47,5.0,0.82,12.25,0.43,lying
359,89750,39.5,0.5,5.25,0.83,12.0,0.0,lying
360,90000,39.5,0.5,4.0,0.71,11.75,0.43,lying
361,90250,39.5,0.5,3.0,0.0,11.75,0.43,lying
362,90500,39.5,0.5,3.0,0.71,11.75,0.43,lying
363,90750,39.5,0.5,3.5,0.87,12.0,0.0,lying
364,91000,39.5,0.5,3.25,0.43,12.0,0.0,lying
365,91250,39.5,0.5,3.0,0.0,12.5,0.5,lying
366,91500,39.5,0.5,3.25,0.43,12.25,0.43,lying
367,91750,39.67,0.47,2.67,0.47,12.5,0.5,lying
368,92000,39.75,0.43,2.25,0.43,12.0,0.0,lying
369,92250,39.5,0.5,2.0,0.0,12.25,0.43,lying
370,92500,39.5,0.5,1.0,0.0,12.0,0.0,lying
371,92750,39.67,0.47,3.0,0.0,12.0,0.0,lying
372,93000,39.5,0.5,2.25,1.3,12.0,0.0,lying
373,93250,39.5,0.5,1.33,0.47,11.75,0.43,lying
374,93500,39.5,0.5,2.67,0.47,12.25,0.43,lying
375,93750,39.5,0.5,2.75,0.43,12.25,0.43,lying
376,94000,39.5,0.5,5.0,0.82,12.0,0.0,lying
377,94250,39.5,0.5,6.75,0.83,11.5,0.5,lying
378,94500,39.5,0.5,4.33,2.62,10.25,0.83,lying
379,94750,39.5,0.5,4.33,0.47,11.25,1.3,lying
380,95000,39.5,0.5,3.67,1.89,12.75,0.83,lying
381,95250,39.5,0.5,7.67,0.47,12.33,0.47,lying
382,95500,39.5,0.5,9.0,0.71,14.25,0.83,lying
383,95750,39.5,0.5,10.0,0.71,14.25,1.3,lying
384,96000,39.67,0.47,10.5,0.5,14.33,0.94,lying
385,96250,39.5,0.5,5.5,2.6,14.5,0.87,lying
386,96500,39.67,0.47,6.0,2.94,13.0,0.82,lying
387,96750,39.75,0.43,5.5,1.66,11.75,0.43,lying
388,97000,39.33,0.47,3.0,0.0,13.25,0.83,lying
389,97250,39.67,0.47,5.75,2.38,14.0,0.82,lying
390,97500,39.5,0.5,5.0,2.0,13.0,0.71,lying
391,97750,39.5,0.5,5.5,0.5,13.25,1.09,lying
392,98000,39.5,0.5,7.75,0.83,14.25,1.3,lying
393,98250,39.5,0.5,7.67,0.47,14.0,0.82,lying
394,98500,39.5,0.5,8.67,0.47,14.0,1.22,lying
395,98750,39.5,0.5,6.0,1.41,13.67,1.25,lying
396,99000,39.67,0.47,6.5,3.2,14.0,0.82,lying
397,99250,40.0,0.82,9.75,1.3,12.67,0.94,lying
398,99500,39.5,0.5,5.33,0.94,13.5,1.5,lying
399,99750,39.67,0.47,4.5,0.87,12.33,0.47,lying
400,100000,39.5,0.5,6.0,0.0,12.0,0.0,lying
401,100250,39.0,0.0,4.5,0.5,12.75,0.83,lying
402,100500,39.5,0.5,2.67,0.47,14.0,0.82,lying
403,100750,39.5,0.5,4.5,1.12,13.25,0.83,lying
404,101000,39.5,0.5,6.75,0.43,12.25,0.43,lying
405,101250,39.75,0.83,7.0,0.0,12.0,0.0,lying
406,101500,39.67,0.47,7.0,0.71,12.33,0.47,lying
407,101750,39.5,0.5,6.5,0.5,12.0,0.0,lying
408,102000,39.67,0.47,4.5,1.66,12.0,0.0,lying
409,102250,39.5,0.5,2.25,0.83,12.25,0.43,lying
410,102500,39.5,0.5,2.25,0.43,13.75,1.3,lying
411,102750,39.67,0.47,6.75,1.92,14.33,0.94,lying
412,103000,39.5,0.5,9.5,0.5,14.25,0.83,lying
413,103250,39.5,0.5,9.5,0.5,14.0,0.71,lying
414,103500,39.5,0.5,9.0,0.0,13.75,1.3,lying
415,103750,39.5,0.5,9.0,0.0,13.33,0.47,lying
416,104000,40.0,0.0,9.0,0.0,14.0,0.0,lying
417,104250,39.5,0.5,9.0,0.0,13.2,0.98,lying
418,104500,39.5,0.5,9.33,0.47,12.33,0.47,lying
419,104750,39.5,0.5,9.0,0.0,12.25,0.43,lying
420,105000,39.5,0.5,9.0,0.0,12.25,0.43,lying
421,105250,40.0,0.0,8.0,0.0,13.0,0.0,lying
422,105500,39.33,0.47,7.33,0.94,12.25,0.43,lying
423,105750,39.5,0.5,7.0,0.0,13.5,1.5,lying
424,106000,39.33,0.47,7.0,0.82,15.0,0.0,lying
425,106250,39.75,0.43,10.25,1.3,13.25,0.83,lying
426,106500,39.5,0.5,12.0,0.0,11.0,1.22,lying
427,106750,39.5,0.5,13.25,0.43,8.25,0.43,lying
428,107000,39.5,0.5,12.0,0.0,2.5,1.12,lying
429,107250,39.75,0.43,12.0,0.0,1.33,0.47,lying
430,107500,39.67,0.47,12.67,0.47,0.0,0.0,lying
431,107750,39.67,0.47,12.0,0.0,0.0,0.0,lying
432,108000,39.33,0.47,12.33,0.47,4.0,0.0,lying
433,108250,39.5,0.5,10.25,1.3,2.0,1.0,lying
434,108500,39.5,0.5,11.5,0.87,2.5,0.5,lying
435,108750,39.5,0.5,11.0,1.22,3.33,1.25,lying
436,109000,39.67,0.47,10.0,2.83,3.0,0.0,lying
437,109250,39.75,0.43,10.5,2.6,2.0,0.82,lying
438,109500,39.5,0.5,8.25,2.49,3.0,0.0,lying
439,109750,39.5,0.5,9.5,0.5,3.33,0.94,lying
440,110000,39.5,0.5,8.0,3.27,7.33,0.47,lying
441,110250,39.5,0.5,4.0,2.0,0.0,0.0,lying
442,110500,39.5,0.5,9.0,0.0,4.5,1.5,lying
443,110750,39.67,0.47,2.5,1.5,8.33,0.47,lying
444,111000,39.5,0.5,0.0,0.0,10.0,2.16,lying
445,111250,39.5,0.5,0.0,0.0,12.25,0.43,lying
446,111500,40.0,0.0,5.67,2.49,12.0,0.0,lying
447,111750,39.5,0.5,5.0,2.94,4.0,2.55,lying
448,112000,39.33,0.47,8.0,1.41,3.25,0.83,lying
449,112250,39.33,0.47,9.67,0.47,8.0,2.74,lying
450,112500,39.67,0.47,6.5,2.29,9.33,0.47,lying
451,112750,0.0,0.0,7.5,1.5,14.0,0.0,lying
452,113000,39.5,0.5,7.25,3.42,7.25,3.19,lying
453,113250,39.33,0.47,11.67,2.62,9.0,0.71,lying
454,113500,39.5,0.5,11.75,1.79,11.25,1.92,lying
455,113750,39.5,0.5,11.25,0.43,12.75,1.3,lying
456,114000,39.33,0.47,8.67,1.25,10.5,1.12,lying
457,114250,39.67,0.47,7.0,2.16,12.0,0.0,lying
458,114500,39.5,0.5,8.5,1.5,12.25,0.43,lying
459,114750,39.67,0.47,9.0,1.22,12.67,0.94,lying
460,115000,39.67,0.47,7.25,1.3,12.67,0.94,lying
461,115250,39.67,0.47,6.5,1.5,12.67,0.47,lying
462,115500,39.5,0.5,7.75,2.28,13.0,1.0,lying
463,115750,39.33,0.47,11.0,1.41,13.5,0.5,lying
464,116000,39.5,0.5,9.75,1.3,11.75,0.43,lying
465,116250,39.5,0.5,8.5,0.87,11.75,0.43,lying
466,116500,39.5,0.5,8.5,3.35,12.5,0.5,lying
467,116750,39.5,0.5,10.0,1.41,13.5,2.06,lying
468,117000,39.75,0.83,9.0,2.16,12.33,1.25,lying
469,117250,40.0,0.0,7.0,2.35,12.0,0.0,lying
470,117500,39.75,0.83,4.5,3.5,10.33,1.25,lying
471,117750,39.67,0.47,7.33,1.7,13.0,1.0,lying
472,118000,39.33,0.47,7.75,1.3,14.33,0.94,lying
473,118250,39.5,0.5,5.33,2.87,13.33,0.94,lying
474,118500,39.67,0.47,3.0,0.71,13.67,1.25,lying
475,118750,39.5,0.5,6.75,2.49,12.75,0.83,lying
476,119000,39.25,0.43,9.75,0.43,12.5,0.5,lying
477,119250,39.5,0.5,9.75,0.43,12.75,0.83,lying
478,119500,39.67,0.47,9.5,0.5,13.33,0.94,lying
479,119750,39.5,0.5,9.0,0.0,12.67,0.47,lying
0,0,39.5,0.5,4.33,1.25,12.0,0.0,lying
1,250,39.5,0.5,7.0,0.0,12.33,0.47,lying
2,500,39.5,0.5,6.33,2.49,11.75,0.43,lying
3,750,39.67,0.47,8.75,1.3,12.67,0.47,lying
4,1000,39.5,0.5,5.0,0.71,11.75,0.43,lying
5,1250,39.5,0.5,7.5,1.66,11.5,0.5,lying
6,1500,39.67,0.47,6.25,2.38,9.0,0.0,lying
7,1750,39.33,0.47,6.33,0.47,9.0,1.87,lying
8,2000,39.33,0.47,7.33,2.62,11.0,0.71,lying
9,2250,39.5,0.5,11.0,1.22,11.0,1.0,lying
10,2500,39.5,0.5,8.0,0.71,10.0,1.22,lying
11,2750,39.5,0.5,9.25,0.43,7.75,0.43,lying
12,3000,39.5,0.5,6.67,0.47,8.67,0.47,lying
13,3250,39.33,0.47,5.0,1.0,9.33,0.47,lying
14,3500,39.5,0.5,3.75,0.83,10.5,0.5,lying
15,3750,40.0,1.0,2.33,0.47,10.0,0.82,lying
16,4000,39.5,0.5,5.0,0.0,9.67,0.47,lying
17,4250,40.0,0.0,5.75,0.43,10.0,0.0,lying
18,4500,39.33,0.47,5.0,0.0,9.5,0.5,lying
19,4750,39.5,0.5,5.25,0.43,9.5,0.5,lying
20,5000,39.33,0.47,6.0,0.0,9.5,0.5,lying
21,5250,39.5,0.5,6.0,0.0,8.75,0.43,lying
22,5500,39.5,0.5,6.25,0.43,8.5,0.5,lying
23,5750,39.75,0.43,6.25,0.43,8.25,0.43,lying
24,6000,39.5,0.5,7.25,0.43,8.25,0.43,lying
25,6250,39.5,0.5,8.0,0.0,8.5,0.5,lying
26,6500,39.5,0.5,6.75,0.83,8.5,0.5,lying
27,6750,39.5,0.5,6.0,0.0,8.75,0.43,lying
28,7000,39.5,0.5,6.25,0.43,8.5,0.5,lying
29,7250,39.5,0.5,6.75,0.43,8.5,0.5,lying
30,7500,39.33,0.47,6.67,0.47,8.5,0.5,lying
31,7750,39.75,0.43,7.0,0.0,8.5,0.5,lying
32,8000,39.75,0.43,7.0,0.0,8.5,0.5,lying
33,8250,39.67,0.47,8.33,0.47,8.5,0.5,lying
34,8500,39.4,0.49,7.6,0.49,8.5,0.76,lying
35,8750,39.5,0.5,5.75,0.83,11.0,1.22,lying
36,9000,39.5,0.5,4.0,0.0,11.67,0.47,lying
37,9250,39.5,0.5,4.75,0.43,12.0,0.0,lying
38,9500,39.67,0.47,5.0,0.0,12.0,0.0,lying
39,9750,39.5,0.5,5.25,0.83,11.5,0.5,lying
40,10000,39.5,0.5,5.5,0.5,11.5,0.5,lying
41,10250,39.67,0.47,5.25,0.83,11.33,0.47,lying
42,10500,39.5,0.5,6.5,0.87,10.0,1.0,lying
43,10750,39.33,0.47,4.0,0.0,10.0,0.0,lying
44,11000,39.5,0.5,5.75,0.43,9.5,0.87,lying
45,11250,39.5,0.5,3.75,0.83,9.5,1.12,lying
46,11500,39.5,0.5,2.75,0.43,9.5,0.5,lying
47,11750,39.5,0.5,2.0,0.0,9.0,0.0,lying
48,12000,39.5,0.5,1.25,0.43,9.0,0.0,lying
49,12250,39.67,0.47,2.75,0.83,10.0,0.82,lying
50,12500,39.33,0.47,6.5,0.5,9.67,0.47,lying
51,12750,39.5,0.5,7.75,0.43,9.25,0.43,lying
52,13000,39.5,0.5,7.5,0.5,9.25,0.83,lying
53,13250,39.5,0.5,6.25,0.43,9.75,0.43,lying
54,13500,39.5,0.5,6.5,0.5,10.75,0.43,lying
55,13750,39.67,0.47,5.5,0.5,11.67,0.47,lying
56,14000,39.5,0.5,5.25,0.43,11.0,1.0,lying
57,14250,39.67,0.47,5.5,0.5,11.67,0.47,lying
58,14500,39.5,0.5,6.0,0.0,11.5,0.5,lying
59,14750,39.0,0.0,6.0,0.0,11.25,0.43,lying
60,15000,39.5,0.5,6.5,0.5,11.0,1.0,lying
61,15250,40.0,0.0,6.67,0.47,11.5,0.5,lying
62,15500,39.67,0.47,6.5,0.5,11.0,0.82,lying
63,15750,39.5,0.5,8.0,0.0,10.75,0.83,lying
64,16000,39.5,0.5,7.5,0.5,11.0,0.71,lying
65,16250,39.5,0.5,7.25,0.43,11.0,0.71,lying
66,16500,39.5,0.5,7.0,0.0,11.25,0.83,lying
67,16750,39.5,0.5,6.25,0.43,11.0,1.0,lying
68,17000,39.5,0.5,6.0,0.0,11.5,0.5,lying
69,17250,39.5,0.5,6.0,0.0,10.75,0.43,lying
70,17500,39.5,0.5,6.0,0.0,11.25,0.83,lying
71,17750,39.75,0.43,6.75,0.43,11.25,0.83,lying
72,18000,39.5,0.5,6.25,0.43,11.5,0.5,lying
73,18250,39.5,0.5,6.25,0.43,11.5,0.5,lying
74,18500,39.5,0.5,6.0,0.0,10.75,0.43,lying
75,18750,39.5,0.5,5.67,0.47,11.0,0.82,lying
76,19000,39.5,0.5,4.0,0.71,11.75,0.43,lying
77,19250,39.67,0.47,3.0,0.0,12.0,0.0,lying
78,19500,39.5,0.5,3.75,0.43,12.0,0.0,lying
79,19750,39.75,0.43,5.5,0.5,11.25,0.83,lying
80,20000,39.75,0.43,5.5,0.5,11.5,0.5,lying
81,20250,39.8,0.4,5.0,0.0,11.6,0.49,lying
82,20500,39.67,0.47,6.0,0.71,11.67,0.47,lying
83,20750,39.5,0.5,6.0,0.0,11.25,0.83,lying
84,21000,39.5,0.5,6.0,0.0,11.0,1.0,lying
85,21250,39.5,0.5,6.0,0.0,11.0,0.71,lying
86,21500,39.33,0.47,6.67,0.47,11.0,1.0,lying
87,21750,39.5,0.5,6.5,0.5,11.75,0.43,lying
88,22000,39.5,0.5,5.5,0.5,12.25,0.43,lying
89,22250,39.5,0.5,3.5,0.5,12.25,0.43,lying
90,22500,39.5,0.5,2.0,0.0,12.5,0.5,lying
91,22750,39.5,0.5,1.0,0.0,12.25,0.43,lying
92,23000,39.5,0.5,1.0,0.0,12.0,0.0,lying
93,23250,39.5,0.5,0.0,0.0,12.5,0.5,lying
94,23500,39.67,0.47,1.25,0.43,12.0,0.0,lying
95,23750,39.5,0.5,2.5,0.5,12.25,0.43,lying
96,24000,39.5,0.5,1.5,0.5,12.25,0.43,lying
97,24250,39.5,0.5,2.0,0.0,12.0,0.0,lying
98,24500,39.5,0.5,2.67,0.47,11.33,0.47,lying
99,24750,39.5,0.5,3.0,0.0,11.75,0.43,lying
100,25000,39.5,0.5,3.5,0.5,11.67,0.47,lying
101,25250,39.5,0.5,4.75,0.43,11.25,0.83,lying
102,25500,39.5,0.5,8.0,0.0,11.25,0.83,lying
103,25750,39.33,0.47,7.67,0.47,11.75,0.43,lying
104,26000,39.5,0.5,7.75,0.43,11.5,0.5,lying
105,26250,39.33,0.47,7.33,0.47,11.0,0.71,lying
106,26500,39.67,0.47,8.5,0.5,11.33,0.47,lying
107,26750,39.5,0.5,8.0,0.0,10.75,0.83,lying
108,27000,39.5,0.5,8.5,0.5,10.25,0.43,lying
109,27250,39.5,0.5,8.67,0.47,10.33,0.47,lying
110,27500,39.67,0.47,8.75,0.43,11.33,0.47,lying
111,27750,39.67,0.47,9.0,0.0,10.67,0.47,lying
112,28000,39.5,0.5,9.0,0.0,10.25,0.43,lying
113,28250,39.5,0.5,9.0,0.0,10.75,0.83,lying
114,28500,39.5,0.5,9.0,0.0,10.25,0.83,lying
115,28750,39.5,0.5,9.0,0.0,10.0,1.22,lying
116,29000,39.5,0.5,9.67,0.47,10.67,0.47,lying
117,29250,39.5,0.5,10.0,0.0,10.75,1.3,lying
118,29500,39.5,0.5,10.0,0.71,10.75,0.43,lying
119,29750,39.5,0.5,9.0,0.0,10.0,1.0,lying
120,30000,39.5,0.5,9.0,0.0,11.0,0.71,lying
121,30250,39.5,0.5,9.0,0.0,11.0,0.71,lying
122,30500,39.5,0.5,9.0,0.0,11.0,0.71,lying
123,30750,39.5,0.5,9.0,0.0,11.5,0.5,lying
124,31000,39.5,0.5,7.33,0.47,11.67,0.47,lying
125,31250,39.5,0.5,6.25,0.83,11.75,0.43,lying
126,31500,39.5,0.5,4.75,0.83,12.0,0.0,lying
127,31750,39.5,0.5,6.0,0.71,12.25,0.43,lying
128,32000,39.67,0.47,5.25,0.43,12.0,0.0,lying
129,32250,39.5,0.5,5.5,0.5,12.0,0.0,lying
130,32500,39.33,0.47,5.33,0.47,12.0,0.0,lying
131,32750,40.0,0.0,5.33,0.47,12.5,0.5,lying
132,33000,39.67,0.47,5.75,0.43,12.67,0.47,lying
133,33250,39.5,0.5,6.0,0.0,12.0,0.0,lying
134,33500,39.5,0.5,6.25,0.43,12.25,0.43,lying
135,33750,39.5,0.5,6.25,0.43,12.0,0.0,lying
136,34000,39.67,0.47,9.0,0.0,12.0,0.0,lying
137,34250,39.67,0.47,9.0,0.0,12.67,0.47,lying
138,34500,39.67,0.47,9.0,0.0,12.67,0.47,lying
139,34750,39.5,0.5,9.75,0.43,12.5,0.5,lying
140,35000,39.5,0.5,10.25,0.43,12.25,0.43,lying
141,35250,39.5,0.5,10.33,0.47,12.33,0.47,lying
142,35500,39.67,0.47,10.5,0.5,12.67,0.47,lying
143,35750,39.25,0.43,10.5,0.5,12.0,0.0,lying
144,36000,39.5,0.5,11.0,0.0,12.0,0.0,lying
145,36250,39.67,0.47,10.75,0.83,12.0,0.0,lying
146,36500,39.5,0.5,10.75,0.43,12.0,0.0,lying
147,36750,39.5,0.5,10.5,0.5,12.0,0.0,lying
148,37000,39.0,0.0,11.0,0.0,12.0,0.0,lying
149,37250,39.5,0.5,11.0,0.0,12.0,0.0,lying
150,37500,39.5,0.5,11.0,0.0,12.0,0.0,lying
151,37750,39.67,0.47,10.75,0.43,11.67,0.47,lying
152,38000,39.5,0.5,10.25,0.43,11.75,0.43,lying
153,38250,39.5,0.5,10.0,0.0,11.75,0.43,lying
154,38500,39.67,0.47,10.0,0.0,12.0,0.0,lying
155,38750,39.5,0.5,10.33,0.47,11.33,0.47,lying
156,39000,39.5,0.5,10.5,0.5,11.5,0.5,lying
157,39250,39.5,0.5,10.25,0.83,11.5,0.5,lying
158,39500,39.5,0.5,10.75,0.43,11.5,0.5,lying
159,39750,40.0,0.0,10.5,0.5,11.5,0.5,lying
160,40000,39.5,0.5,11.0,0.0,11.67,0.47,lying
161,40250,39.5,0.5,10.75,0.43,11.5,0.5,lying
162,40500,39.67,0.47,10.25,0.43,11.67,0.47,lying
